Well-known ID;Name;prj
102316;NAD_1983_HARN_StatePlane_New_York_Central_FIPS_3102;"PROJCS[""NAD_1983_HARN_StatePlane_New_York_Central_FIPS_3102"",GEOGCS[""GCS_North_American_1983_HARN"",DATUM[""D_North_American_1983_HARN"",SPHEROID[""GRS_1980"",6378137.0,298.257222101]],PRIMEM[""Greenwich"",0.0],UNIT[""Degree"",0.0174532925199433]],PROJECTION[""Transverse_Mercator""],PARAMETER[""False_Easting"",250000.0],PARAMETER[""False_Northing"",0.0],PARAMETER[""Central_Meridian"",-76.58333333333333],PARAMETER[""Scale_Factor"",0.9999375],PARAMETER[""Latitude_Of_Origin"",40.0],UNIT[""Meter"",1.0]]"
102317;NAD_1983_HARN_StatePlane_New_York_West_FIPS_3103;"PROJCS[""NAD_1983_HARN_StatePlane_New_York_West_FIPS_3103"",GEOGCS[""GCS_North_American_1983_HARN"",DATUM[""D_North_American_1983_HARN"",SPHEROID[""GRS_1980"",6378137.0,298.257222101]],PRIMEM[""Greenwich"",0.0],UNIT[""Degree"",0.0174532925199433]],PROJECTION[""Transverse_Mercator""],PARAMETER[""False_Easting"",350000.0],PARAMETER[""False_Northing"",0.0],PARAMETER[""Central_Meridian"",-78.58333333333333],PARAMETER[""Scale_Factor"",0.9999375],PARAMETER[""Latitude_Of_Origin"",40.0],UNIT[""Meter"",1.0]]"
102318;NAD_1983_HARN_StatePlane_New_York_Long_Island_FIPS_3104;"PROJCS[""NAD_1983_HARN_StatePlane_New_York_Long_Island_FIPS_3104"",GEOGCS[""GCS_North_American_1983_HARN"",DATUM[""D_North_American_1983_HARN"",SPHEROID[""GRS_1980"",6378137.0,298.257222101]],PRIMEM[""Greenwich"",0.0],UNIT[""Degree"",0.0174532925199433]],PROJECTION[""Lambert_Conformal_Conic""],PARAMETER[""False_Easting"",300000.0],PARAMETER[""False_Northing"",0.0],PARAMETER[""Central_Meridian"",-74.0],PARAMETER[""Standard_Parallel_1"",40.66666666666666],PARAMETER[""Standard_Parallel_2"",41.03333333333333],PARAMETER[""Latitude_Of_Origin"",40.16666666666666],UNIT[""Meter"",1.0]]"
102319;CGRS_1993_LTM;"PROJCS[""CGRS_1993_LTM"",GEOGCS[""GCS_CGRS_1993"",DATUM[""D_Cyprus_Geodetic_Reference_System_1993"",SPHEROID[""WGS_1984"",6378137.0,298.257223563]],PRIMEM[""Greenwich"",0.0],UNIT[""Degree"",0.0174532925199433]],PROJECTION[""Transverse_Mercator""],PARAMETER[""False_Easting"",200000.0],PARAMETER[""False_Northing"",-3500000.0],PARAMETER[""Central_Meridian"",33.0],PARAMETER[""Scale_Factor"",0.99995],PARAMETER[""Latitude_Of_Origin"",0.0],UNIT[""Meter"",1.0]]"
102320;NAD_1983_HARN_StatePlane_North_Dakota_North_FIPS_3301;"PROJCS[""NAD_1983_HARN_StatePlane_North_Dakota_North_FIPS_3301"",GEOGCS[""GCS_North_American_1983_HARN"",DATUM[""D_North_American_1983_HARN"",SPHEROID[""GRS_1980"",6378137.0,298.257222101]],PRIMEM[""Greenwich"",0.0],UNIT[""Degree"",0.0174532925199433]],PROJECTION[""Lambert_Conformal_Conic""],PARAMETER[""False_Easting"",600000.0],PARAMETER[""False_Northing"",0.0],PARAMETER[""Central_Meridian"",-100.5],PARAMETER[""Standard_Parallel_1"",47.43333333333333],PARAMETER[""Standard_Parallel_2"",48.73333333333333],PARAMETER[""Latitude_Of_Origin"",47.0],UNIT[""Meter"",1.0]]"
102321;NAD_1983_HARN_StatePlane_North_Dakota_South_FIPS_3302;"PROJCS[""NAD_1983_HARN_StatePlane_North_Dakota_South_FIPS_3302"",GEOGCS[""GCS_North_American_1983_HARN"",DATUM[""D_North_American_1983_HARN"",SPHEROID[""GRS_1980"",6378137.0,298.257222101]],PRIMEM[""Greenwich"",0.0],UNIT[""Degree"",0.0174532925199433]],PROJECTION[""Lambert_Conformal_Conic""],PARAMETER[""False_Easting"",600000.0],PARAMETER[""False_Northing"",0.0],PARAMETER[""Central_Meridian"",-100.5],PARAMETER[""Standard_Parallel_1"",46.18333333333333],PARAMETER[""Standard_Parallel_2"",47.48333333333333],PARAMETER[""Latitude_Of_Origin"",45.66666666666666],UNIT[""Meter"",1.0]]"
102322;NAD_1983_HARN_StatePlane_Ohio_North_FIPS_3401;"PROJCS[""NAD_1983_HARN_StatePlane_Ohio_North_FIPS_3401"",GEOGCS[""GCS_North_American_1983_HARN"",DATUM[""D_North_American_1983_HARN"",SPHEROID[""GRS_1980"",6378137.0,298.257222101]],PRIMEM[""Greenwich"",0.0],UNIT[""Degree"",0.0174532925199433]],PROJECTION[""Lambert_Conformal_Conic""],PARAMETER[""False_Easting"",600000.0],PARAMETER[""False_Northing"",0.0],PARAMETER[""Central_Meridian"",-82.5],PARAMETER[""Standard_Parallel_1"",40.43333333333333],PARAMETER[""Standard_Parallel_2"",41.7],PARAMETER[""Latitude_Of_Origin"",39.66666666666666],UNIT[""Meter"",1.0]]"
102323;NAD_1983_HARN_StatePlane_Ohio_South_FIPS_3402;"PROJCS[""NAD_1983_HARN_StatePlane_Ohio_South_FIPS_3402"",GEOGCS[""GCS_North_American_1983_HARN"",DATUM[""D_North_American_1983_HARN"",SPHEROID[""GRS_1980"",6378137.0,298.257222101]],PRIMEM[""Greenwich"",0.0],UNIT[""Degree"",0.0174532925199433]],PROJECTION[""Lambert_Conformal_Conic""],PARAMETER[""False_Easting"",600000.0],PARAMETER[""False_Northing"",0.0],PARAMETER[""Central_Meridian"",-82.5],PARAMETER[""Standard_Parallel_1"",38.73333333333333],PARAMETER[""Standard_Parallel_2"",40.03333333333333],PARAMETER[""Latitude_Of_Origin"",38.0],UNIT[""Meter"",1.0]]"
102324;NAD_1983_HARN_StatePlane_Oklahoma_North_FIPS_3501;"PROJCS[""NAD_1983_HARN_StatePlane_Oklahoma_North_FIPS_3501"",GEOGCS[""GCS_North_American_1983_HARN"",DATUM[""D_North_American_1983_HARN"",SPHEROID[""GRS_1980"",6378137.0,298.257222101]],PRIMEM[""Greenwich"",0.0],UNIT[""Degree"",0.0174532925199433]],PROJECTION[""Lambert_Conformal_Conic""],PARAMETER[""False_Easting"",600000.0],PARAMETER[""False_Northing"",0.0],PARAMETER[""Central_Meridian"",-98.0],PARAMETER[""Standard_Parallel_1"",35.56666666666667],PARAMETER[""Standard_Parallel_2"",36.76666666666667],PARAMETER[""Latitude_Of_Origin"",35.0],UNIT[""Meter"",1.0]]"
102325;NAD_1983_HARN_StatePlane_Oklahoma_South_FIPS_3502;"PROJCS[""NAD_1983_HARN_StatePlane_Oklahoma_South_FIPS_3502"",GEOGCS[""GCS_North_American_1983_HARN"",DATUM[""D_North_American_1983_HARN"",SPHEROID[""GRS_1980"",6378137.0,298.257222101]],PRIMEM[""Greenwich"",0.0],UNIT[""Degree"",0.0174532925199433]],PROJECTION[""Lambert_Conformal_Conic""],PARAMETER[""False_Easting"",600000.0],PARAMETER[""False_Northing"",0.0],PARAMETER[""Central_Meridian"",-98.0],PARAMETER[""Standard_Parallel_1"",33.93333333333333],PARAMETER[""Standard_Parallel_2"",35.23333333333333],PARAMETER[""Latitude_Of_Origin"",33.33333333333334],UNIT[""Meter"",1.0]]"
102326;NAD_1983_HARN_StatePlane_Oregon_North_FIPS_3601;"PROJCS[""NAD_1983_HARN_StatePlane_Oregon_North_FIPS_3601"",GEOGCS[""GCS_North_American_1983_HARN"",DATUM[""D_North_American_1983_HARN"",SPHEROID[""GRS_1980"",6378137.0,298.257222101]],PRIMEM[""Greenwich"",0.0],UNIT[""Degree"",0.0174532925199433]],PROJECTION[""Lambert_Conformal_Conic""],PARAMETER[""False_Easting"",2500000.0],PARAMETER[""False_Northing"",0.0],PARAMETER[""Central_Meridian"",-120.5],PARAMETER[""Standard_Parallel_1"",44.33333333333334],PARAMETER[""Standard_Parallel_2"",46.0],PARAMETER[""Latitude_Of_Origin"",43.66666666666666],UNIT[""Meter"",1.0]]"
102327;NAD_1983_HARN_StatePlane_Oregon_South_FIPS_3602;"PROJCS[""NAD_1983_HARN_StatePlane_Oregon_South_FIPS_3602"",GEOGCS[""GCS_North_American_1983_HARN"",DATUM[""D_North_American_1983_HARN"",SPHEROID[""GRS_1980"",6378137.0,298.257222101]],PRIMEM[""Greenwich"",0.0],UNIT[""Degree"",0.0174532925199433]],PROJECTION[""Lambert_Conformal_Conic""],PARAMETER[""False_Easting"",1500000.0],PARAMETER[""False_Northing"",0.0],PARAMETER[""Central_Meridian"",-120.5],PARAMETER[""Standard_Parallel_1"",42.33333333333334],PARAMETER[""Standard_Parallel_2"",44.0],PARAMETER[""Latitude_Of_Origin"",41.66666666666666],UNIT[""Meter"",1.0]]"
102328;ETRS_1989_UTM_Zone_32N_7stellen;"PROJCS[""ETRS_1989_UTM_Zone_32N_7stellen"",GEOGCS[""GCS_ETRS_1989"",DATUM[""D_ETRS_1989"",SPHEROID[""GRS_1980"",6378137.0,298.257222101]],PRIMEM[""Greenwich"",0.0],UNIT[""Degree"",0.0174532925199433]],PROJECTION[""Transverse_Mercator""],PARAMETER[""False_Easting"",2500000.0],PARAMETER[""False_Northing"",0.0],PARAMETER[""Central_Meridian"",9.0],PARAMETER[""Scale_Factor"",0.9996],PARAMETER[""Latitude_Of_Origin"",0.0],UNIT[""Meter"",1.0]]"
102329;ETRS_1989_UTM_Zone_32N_8stellen;"PROJCS[""ETRS_1989_UTM_Zone_32N_8stellen"",GEOGCS[""GCS_ETRS_1989"",DATUM[""D_ETRS_1989"",SPHEROID[""GRS_1980"",6378137.0,298.257222101]],PRIMEM[""Greenwich"",0.0],UNIT[""Degree"",0.0174532925199433]],PROJECTION[""Transverse_Mercator""],PARAMETER[""False_Easting"",32500000.0],PARAMETER[""False_Northing"",0.0],PARAMETER[""Central_Meridian"",9.0],PARAMETER[""Scale_Factor"",0.9996],PARAMETER[""Latitude_Of_Origin"",0.0],UNIT[""Meter"",1.0]]"
102330;NAD_1983_HARN_StatePlane_Rhode_Island_FIPS_3800;"PROJCS[""NAD_1983_HARN_StatePlane_Rhode_Island_FIPS_3800"",GEOGCS[""GCS_North_American_1983_HARN"",DATUM[""D_North_American_1983_HARN"",SPHEROID[""GRS_1980"",6378137.0,298.257222101]],PRIMEM[""Greenwich"",0.0],UNIT[""Degree"",0.0174532925199433]],PROJECTION[""Transverse_Mercator""],PARAMETER[""False_Easting"",100000.0],PARAMETER[""False_Northing"",0.0],PARAMETER[""Central_Meridian"",-71.5],PARAMETER[""Scale_Factor"",0.99999375],PARAMETER[""Latitude_Of_Origin"",41.08333333333334],UNIT[""Meter"",1.0]]"
102331;PTRA08_UTM_Zone_25N;"PROJCS[""PTRA08_UTM_Zone_25N"",GEOGCS[""GCS_PTRA08"",DATUM[""D_PTRA08"",SPHEROID[""GRS_1980"",6378137.0,298.257222101]],PRIMEM[""Greenwich"",0.0],UNIT[""Degree"",0.0174532925199433]],PROJECTION[""Transverse_Mercator""],PARAMETER[""False_Easting"",500000.0],PARAMETER[""False_Northing"",0.0],PARAMETER[""Central_Meridian"",-33.0],PARAMETER[""Scale_Factor"",0.9996],PARAMETER[""Latitude_Of_Origin"",0.0],UNIT[""Meter"",1.0]]"
102332;PTRA08_UTM_Zone_26N;"PROJCS[""PTRA08_UTM_Zone_26N"",GEOGCS[""GCS_PTRA08"",DATUM[""D_PTRA08"",SPHEROID[""GRS_1980"",6378137.0,298.257222101]],PRIMEM[""Greenwich"",0.0],UNIT[""Degree"",0.0174532925199433]],PROJECTION[""Transverse_Mercator""],PARAMETER[""False_Easting"",500000.0],PARAMETER[""False_Northing"",0.0],PARAMETER[""Central_Meridian"",-27.0],PARAMETER[""Scale_Factor"",0.9996],PARAMETER[""Latitude_Of_Origin"",0.0],UNIT[""Meter"",1.0]]"
102333;PTRA08_UTM_Zone_28N;"PROJCS[""PTRA08_UTM_Zone_28N"",GEOGCS[""GCS_PTRA08"",DATUM[""D_PTRA08"",SPHEROID[""GRS_1980"",6378137.0,298.257222101]],PRIMEM[""Greenwich"",0.0],UNIT[""Degree"",0.0174532925199433]],PROJECTION[""Transverse_Mercator""],PARAMETER[""False_Easting"",500000.0],PARAMETER[""False_Northing"",0.0],PARAMETER[""Central_Meridian"",-15.0],PARAMETER[""Scale_Factor"",0.9996],PARAMETER[""Latitude_Of_Origin"",0.0],UNIT[""Meter"",1.0]]"
102334;NAD_1983_HARN_StatePlane_South_Dakota_North_FIPS_4001;"PROJCS[""NAD_1983_HARN_StatePlane_South_Dakota_North_FIPS_4001"",GEOGCS[""GCS_North_American_1983_HARN"",DATUM[""D_North_American_1983_HARN"",SPHEROID[""GRS_1980"",6378137.0,298.257222101]],PRIMEM[""Greenwich"",0.0],UNIT[""Degree"",0.0174532925199433]],PROJECTION[""Lambert_Conformal_Conic""],PARAMETER[""False_Easting"",600000.0],PARAMETER[""False_Northing"",0.0],PARAMETER[""Central_Meridian"",-100.0],PARAMETER[""Standard_Parallel_1"",44.41666666666666],PARAMETER[""Standard_Parallel_2"",45.68333333333333],PARAMETER[""Latitude_Of_Origin"",43.83333333333334],UNIT[""Meter"",1.0]]"
102335;NAD_1983_HARN_StatePlane_South_Dakota_South_FIPS_4002;"PROJCS[""NAD_1983_HARN_StatePlane_South_Dakota_South_FIPS_4002"",GEOGCS[""GCS_North_American_1983_HARN"",DATUM[""D_North_American_1983_HARN"",SPHEROID[""GRS_1980"",6378137.0,298.257222101]],PRIMEM[""Greenwich"",0.0],UNIT[""Degree"",0.0174532925199433]],PROJECTION[""Lambert_Conformal_Conic""],PARAMETER[""False_Easting"",600000.0],PARAMETER[""False_Northing"",0.0],PARAMETER[""Central_Meridian"",-100.3333333333333],PARAMETER[""Standard_Parallel_1"",42.83333333333334],PARAMETER[""Standard_Parallel_2"",44.4],PARAMETER[""Latitude_Of_Origin"",42.33333333333334],UNIT[""Meter"",1.0]]"
102336;NAD_1983_HARN_StatePlane_Tennessee_FIPS_4100;"PROJCS[""NAD_1983_HARN_StatePlane_Tennessee_FIPS_4100"",GEOGCS[""GCS_North_American_1983_HARN"",DATUM[""D_North_American_1983_HARN"",SPHEROID[""GRS_1980"",6378137.0,298.257222101]],PRIMEM[""Greenwich"",0.0],UNIT[""Degree"",0.0174532925199433]],PROJECTION[""Lambert_Conformal_Conic""],PARAMETER[""False_Easting"",600000.0],PARAMETER[""False_Northing"",0.0],PARAMETER[""Central_Meridian"",-86.0],PARAMETER[""Standard_Parallel_1"",35.25],PARAMETER[""Standard_Parallel_2"",36.41666666666666],PARAMETER[""Latitude_Of_Origin"",34.33333333333334],UNIT[""Meter"",1.0]]"
102337;NAD_1983_HARN_StatePlane_Texas_North_FIPS_4201;"PROJCS[""NAD_1983_HARN_StatePlane_Texas_North_FIPS_4201"",GEOGCS[""GCS_North_American_1983_HARN"",DATUM[""D_North_American_1983_HARN"",SPHEROID[""GRS_1980"",6378137.0,298.257222101]],PRIMEM[""Greenwich"",0.0],UNIT[""Degree"",0.0174532925199433]],PROJECTION[""Lambert_Conformal_Conic""],PARAMETER[""False_Easting"",200000.0],PARAMETER[""False_Northing"",1000000.0],PARAMETER[""Central_Meridian"",-101.5],PARAMETER[""Standard_Parallel_1"",34.65],PARAMETER[""Standard_Parallel_2"",36.18333333333333],PARAMETER[""Latitude_Of_Origin"",34.0],UNIT[""Meter"",1.0]]"
102338;NAD_1983_HARN_StatePlane_Texas_North_Central_FIPS_4202;"PROJCS[""NAD_1983_HARN_StatePlane_Texas_North_Central_FIPS_4202"",GEOGCS[""GCS_North_American_1983_HARN"",DATUM[""D_North_American_1983_HARN"",SPHEROID[""GRS_1980"",6378137.0,298.257222101]],PRIMEM[""Greenwich"",0.0],UNIT[""Degree"",0.0174532925199433]],PROJECTION[""Lambert_Conformal_Conic""],PARAMETER[""False_Easting"",600000.0],PARAMETER[""False_Northing"",2000000.0],PARAMETER[""Central_Meridian"",-98.5],PARAMETER[""Standard_Parallel_1"",32.13333333333333],PARAMETER[""Standard_Parallel_2"",33.96666666666667],PARAMETER[""Latitude_Of_Origin"",31.66666666666667],UNIT[""Meter"",1.0]]"
102339;NAD_1983_HARN_StatePlane_Texas_Central_FIPS_4203;"PROJCS[""NAD_1983_HARN_StatePlane_Texas_Central_FIPS_4203"",GEOGCS[""GCS_North_American_1983_HARN"",DATUM[""D_North_American_1983_HARN"",SPHEROID[""GRS_1980"",6378137.0,298.257222101]],PRIMEM[""Greenwich"",0.0],UNIT[""Degree"",0.0174532925199433]],PROJECTION[""Lambert_Conformal_Conic""],PARAMETER[""False_Easting"",700000.0],PARAMETER[""False_Northing"",3000000.0],PARAMETER[""Central_Meridian"",-100.3333333333333],PARAMETER[""Standard_Parallel_1"",30.11666666666667],PARAMETER[""Standard_Parallel_2"",31.88333333333333],PARAMETER[""Latitude_Of_Origin"",29.66666666666667],UNIT[""Meter"",1.0]]"
102340;NAD_1983_HARN_StatePlane_Texas_South_Central_FIPS_4204;"PROJCS[""NAD_1983_HARN_StatePlane_Texas_South_Central_FIPS_4204"",GEOGCS[""GCS_North_American_1983_HARN"",DATUM[""D_North_American_1983_HARN"",SPHEROID[""GRS_1980"",6378137.0,298.257222101]],PRIMEM[""Greenwich"",0.0],UNIT[""Degree"",0.0174532925199433]],PROJECTION[""Lambert_Conformal_Conic""],PARAMETER[""False_Easting"",600000.0],PARAMETER[""False_Northing"",4000000.0],PARAMETER[""Central_Meridian"",-99.0],PARAMETER[""Standard_Parallel_1"",28.38333333333333],PARAMETER[""Standard_Parallel_2"",30.28333333333334],PARAMETER[""Latitude_Of_Origin"",27.83333333333333],UNIT[""Meter"",1.0]]"
102341;NAD_1983_HARN_StatePlane_Texas_South_FIPS_4205;"PROJCS[""NAD_1983_HARN_StatePlane_Texas_South_FIPS_4205"",GEOGCS[""GCS_North_American_1983_HARN"",DATUM[""D_North_American_1983_HARN"",SPHEROID[""GRS_1980"",6378137.0,298.257222101]],PRIMEM[""Greenwich"",0.0],UNIT[""Degree"",0.0174532925199433]],PROJECTION[""Lambert_Conformal_Conic""],PARAMETER[""False_Easting"",300000.0],PARAMETER[""False_Northing"",5000000.0],PARAMETER[""Central_Meridian"",-98.5],PARAMETER[""Standard_Parallel_1"",26.16666666666667],PARAMETER[""Standard_Parallel_2"",27.83333333333333],PARAMETER[""Latitude_Of_Origin"",25.66666666666667],UNIT[""Meter"",1.0]]"
102342;NAD_1983_HARN_StatePlane_Utah_North_FIPS_4301;"PROJCS[""NAD_1983_HARN_StatePlane_Utah_North_FIPS_4301"",GEOGCS[""GCS_North_American_1983_HARN"",DATUM[""D_North_American_1983_HARN"",SPHEROID[""GRS_1980"",6378137.0,298.257222101]],PRIMEM[""Greenwich"",0.0],UNIT[""Degree"",0.0174532925199433]],PROJECTION[""Lambert_Conformal_Conic""],PARAMETER[""False_Easting"",500000.0],PARAMETER[""False_Northing"",1000000.0],PARAMETER[""Central_Meridian"",-111.5],PARAMETER[""Standard_Parallel_1"",40.71666666666667],PARAMETER[""Standard_Parallel_2"",41.78333333333333],PARAMETER[""Latitude_Of_Origin"",40.33333333333334],UNIT[""Meter"",1.0]]"
102343;NAD_1983_HARN_StatePlane_Utah_Central_FIPS_4302;"PROJCS[""NAD_1983_HARN_StatePlane_Utah_Central_FIPS_4302"",GEOGCS[""GCS_North_American_1983_HARN"",DATUM[""D_North_American_1983_HARN"",SPHEROID[""GRS_1980"",6378137.0,298.257222101]],PRIMEM[""Greenwich"",0.0],UNIT[""Degree"",0.0174532925199433]],PROJECTION[""Lambert_Conformal_Conic""],PARAMETER[""False_Easting"",500000.0],PARAMETER[""False_Northing"",2000000.0],PARAMETER[""Central_Meridian"",-111.5],PARAMETER[""Standard_Parallel_1"",39.01666666666667],PARAMETER[""Standard_Parallel_2"",40.65],PARAMETER[""Latitude_Of_Origin"",38.33333333333334],UNIT[""Meter"",1.0]]"
102344;NAD_1983_HARN_StatePlane_Utah_South_FIPS_4303;"PROJCS[""NAD_1983_HARN_StatePlane_Utah_South_FIPS_4303"",GEOGCS[""GCS_North_American_1983_HARN"",DATUM[""D_North_American_1983_HARN"",SPHEROID[""GRS_1980"",6378137.0,298.257222101]],PRIMEM[""Greenwich"",0.0],UNIT[""Degree"",0.0174532925199433]],PROJECTION[""Lambert_Conformal_Conic""],PARAMETER[""False_Easting"",500000.0],PARAMETER[""False_Northing"",3000000.0],PARAMETER[""Central_Meridian"",-111.5],PARAMETER[""Standard_Parallel_1"",37.21666666666667],PARAMETER[""Standard_Parallel_2"",38.35],PARAMETER[""Latitude_Of_Origin"",36.66666666666666],UNIT[""Meter"",1.0]]"
102345;NAD_1983_HARN_StatePlane_Vermont_FIPS_4400;"PROJCS[""NAD_1983_HARN_StatePlane_Vermont_FIPS_4400"",GEOGCS[""GCS_North_American_1983_HARN"",DATUM[""D_North_American_1983_HARN"",SPHEROID[""GRS_1980"",6378137.0,298.257222101]],PRIMEM[""Greenwich"",0.0],UNIT[""Degree"",0.0174532925199433]],PROJECTION[""Transverse_Mercator""],PARAMETER[""False_Easting"",500000.0],PARAMETER[""False_Northing"",0.0],PARAMETER[""Central_Meridian"",-72.5],PARAMETER[""Scale_Factor"",0.9999642857142858],PARAMETER[""Latitude_Of_Origin"",42.5],UNIT[""Meter"",1.0]]"
102346;NAD_1983_HARN_StatePlane_Virginia_North_FIPS_4501;"PROJCS[""NAD_1983_HARN_StatePlane_Virginia_North_FIPS_4501"",GEOGCS[""GCS_North_American_1983_HARN"",DATUM[""D_North_American_1983_HARN"",SPHEROID[""GRS_1980"",6378137.0,298.257222101]],PRIMEM[""Greenwich"",0.0],UNIT[""Degree"",0.0174532925199433]],PROJECTION[""Lambert_Conformal_Conic""],PARAMETER[""False_Easting"",3500000.0],PARAMETER[""False_Northing"",2000000.0],PARAMETER[""Central_Meridian"",-78.5],PARAMETER[""Standard_Parallel_1"",38.03333333333333],PARAMETER[""Standard_Parallel_2"",39.2],PARAMETER[""Latitude_Of_Origin"",37.66666666666666],UNIT[""Meter"",1.0]]"
102347;NAD_1983_HARN_StatePlane_Virginia_South_FIPS_4502;"PROJCS[""NAD_1983_HARN_StatePlane_Virginia_South_FIPS_4502"",GEOGCS[""GCS_North_American_1983_HARN"",DATUM[""D_North_American_1983_HARN"",SPHEROID[""GRS_1980"",6378137.0,298.257222101]],PRIMEM[""Greenwich"",0.0],UNIT[""Degree"",0.0174532925199433]],PROJECTION[""Lambert_Conformal_Conic""],PARAMETER[""False_Easting"",3500000.0],PARAMETER[""False_Northing"",1000000.0],PARAMETER[""Central_Meridian"",-78.5],PARAMETER[""Standard_Parallel_1"",36.76666666666667],PARAMETER[""Standard_Parallel_2"",37.96666666666667],PARAMETER[""Latitude_Of_Origin"",36.33333333333334],UNIT[""Meter"",1.0]]"
102348;NAD_1983_HARN_StatePlane_Washington_North_FIPS_4601;"PROJCS[""NAD_1983_HARN_StatePlane_Washington_North_FIPS_4601"",GEOGCS[""GCS_North_American_1983_HARN"",DATUM[""D_North_American_1983_HARN"",SPHEROID[""GRS_1980"",6378137.0,298.257222101]],PRIMEM[""Greenwich"",0.0],UNIT[""Degree"",0.0174532925199433]],PROJECTION[""Lambert_Conformal_Conic""],PARAMETER[""False_Easting"",500000.0],PARAMETER[""False_Northing"",0.0],PARAMETER[""Central_Meridian"",-120.8333333333333],PARAMETER[""Standard_Parallel_1"",47.5],PARAMETER[""Standard_Parallel_2"",48.73333333333333],PARAMETER[""Latitude_Of_Origin"",47.0],UNIT[""Meter"",1.0]]"
102349;NAD_1983_HARN_StatePlane_Washington_South_FIPS_4602;"PROJCS[""NAD_1983_HARN_StatePlane_Washington_South_FIPS_4602"",GEOGCS[""GCS_North_American_1983_HARN"",DATUM[""D_North_American_1983_HARN"",SPHEROID[""GRS_1980"",6378137.0,298.257222101]],PRIMEM[""Greenwich"",0.0],UNIT[""Degree"",0.0174532925199433]],PROJECTION[""Lambert_Conformal_Conic""],PARAMETER[""False_Easting"",500000.0],PARAMETER[""False_Northing"",0.0],PARAMETER[""Central_Meridian"",-120.5],PARAMETER[""Standard_Parallel_1"",45.83333333333334],PARAMETER[""Standard_Parallel_2"",47.33333333333334],PARAMETER[""Latitude_Of_Origin"",45.33333333333334],UNIT[""Meter"",1.0]]"
102350;NAD_1983_HARN_StatePlane_West_Virginia_North_FIPS_4701;"PROJCS[""NAD_1983_HARN_StatePlane_West_Virginia_North_FIPS_4701"",GEOGCS[""GCS_North_American_1983_HARN"",DATUM[""D_North_American_1983_HARN"",SPHEROID[""GRS_1980"",6378137.0,298.257222101]],PRIMEM[""Greenwich"",0.0],UNIT[""Degree"",0.0174532925199433]],PROJECTION[""Lambert_Conformal_Conic""],PARAMETER[""False_Easting"",600000.0],PARAMETER[""False_Northing"",0.0],PARAMETER[""Central_Meridian"",-79.5],PARAMETER[""Standard_Parallel_1"",39.0],PARAMETER[""Standard_Parallel_2"",40.25],PARAMETER[""Latitude_Of_Origin"",38.5],UNIT[""Meter"",1.0]]"
102351;NAD_1983_HARN_StatePlane_West_Virginia_South_FIPS_4702;"PROJCS[""NAD_1983_HARN_StatePlane_West_Virginia_South_FIPS_4702"",GEOGCS[""GCS_North_American_1983_HARN"",DATUM[""D_North_American_1983_HARN"",SPHEROID[""GRS_1980"",6378137.0,298.257222101]],PRIMEM[""Greenwich"",0.0],UNIT[""Degree"",0.0174532925199433]],PROJECTION[""Lambert_Conformal_Conic""],PARAMETER[""False_Easting"",600000.0],PARAMETER[""False_Northing"",0.0],PARAMETER[""Central_Meridian"",-81.0],PARAMETER[""Standard_Parallel_1"",37.48333333333333],PARAMETER[""Standard_Parallel_2"",38.88333333333333],PARAMETER[""Latitude_Of_Origin"",37.0],UNIT[""Meter"",1.0]]"
102352;NAD_1983_HARN_StatePlane_Wisconsin_North_FIPS_4801;"PROJCS[""NAD_1983_HARN_StatePlane_Wisconsin_North_FIPS_4801"",GEOGCS[""GCS_North_American_1983_HARN"",DATUM[""D_North_American_1983_HARN"",SPHEROID[""GRS_1980"",6378137.0,298.257222101]],PRIMEM[""Greenwich"",0.0],UNIT[""Degree"",0.0174532925199433]],PROJECTION[""Lambert_Conformal_Conic""],PARAMETER[""False_Easting"",600000.0],PARAMETER[""False_Northing"",0.0],PARAMETER[""Central_Meridian"",-90.0],PARAMETER[""Standard_Parallel_1"",45.56666666666667],PARAMETER[""Standard_Parallel_2"",46.76666666666667],PARAMETER[""Latitude_Of_Origin"",45.16666666666666],UNIT[""Meter"",1.0]]"
102353;NAD_1983_HARN_StatePlane_Wisconsin_Central_FIPS_4802;"PROJCS[""NAD_1983_HARN_StatePlane_Wisconsin_Central_FIPS_4802"",GEOGCS[""GCS_North_American_1983_HARN"",DATUM[""D_North_American_1983_HARN"",SPHEROID[""GRS_1980"",6378137.0,298.257222101]],PRIMEM[""Greenwich"",0.0],UNIT[""Degree"",0.0174532925199433]],PROJECTION[""Lambert_Conformal_Conic""],PARAMETER[""False_Easting"",600000.0],PARAMETER[""False_Northing"",0.0],PARAMETER[""Central_Meridian"",-90.0],PARAMETER[""Standard_Parallel_1"",44.25],PARAMETER[""Standard_Parallel_2"",45.5],PARAMETER[""Latitude_Of_Origin"",43.83333333333334],UNIT[""Meter"",1.0]]"
